,race,workclass,fnlwgt,marital_status,occupation,relationship,age,p0,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19
16285,0,0,249282,1,2,2,21,0,1,1,1,0,0,0,0,1,1,1,1,0,1,0,0,1,1,1,0
16286,0,0,113106,1,2,2,23,1,1,1,1,1,0,1,0,0,1,1,1,1,1,0,0,1,0,1,1
16287,0,0,191129,0,2,0,27,1,1,1,0,0,1,1,1,0,1,0,1,0,1,0,1,1,1,1,0
16288,0,1,316582,0,1,2,35,0,1,0,1,0,1,0,0,1,0,0,0,1,1,1,0,1,1,0,0
16289,0,0,106159,0,1,0,42,0,0,1,0,1,0,1,1,0,1,1,0,1,0,0,0,1,0,1,0
16290,0,0,141824,2,0,1,26,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
16291,0,2,34722,0,2,0,42,1,0,1,1,0,0,0,1,0,1,0,0,1,1,0,1,1,1,0,0
16292,0,0,226875,0,2,0,55,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0
16293,0,0,242960,0,0,0,34,1,1,0,0,1,1,0,0,0,0,1,1,1,1,0,0,1,0,1,0
16294,0,0,198068,0,1,0,31,0,0,1,0,1,1,1,1,1,0,0,1,0,0,0,1,1,1,1,1
16295,0,1,177487,0,2,2,50,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,1,1
16296,0,0,214542,1,2,2,24,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,1,1
16297,0,0,69311,1,2,1,33,0,0,1,1,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0
16298,0,0,36592,1,2,2,32,0,1,1,1,1,0,0,1,1,0,1,1,0,0,0,0,1,0,1,0
16299,1,1,200700,0,2,0,59,0,1,1,1,0,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1
16300,0,0,167955,0,0,0,44,1,1,0,1,1,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0
16301,1,0,526164,1,2,2,23,0,1,0,0,1,1,0,1,1,0,0,0,1,0,1,1,1,0,1,1
16302,0,0,111567,1,2,1,31,0,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,1
16303,0,0,244688,0,2,0,71,1,0,0,1,1,0,0,0,0,1,1,1,0,1,1,1,0,1,1,1
16304,0,0,246974,1,2,1,29,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0
16305,0,0,248588,2,1,1,30,0,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,1,1,1,1
16306,0,2,277647,0,0,0,43,1,1,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0
16307,0,0,174395,0,0,0,40,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,1,1,0,1
16308,0,2,202027,0,1,0,39,1,1,0,0,1,1,0,1,1,0,0,0,0,1,1,0,1,0,0,1
16309,0,1,342175,2,2,1,67,0,1,0,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0
16310,0,0,153486,0,2,0,51,1,1,1,1,1,1,1,0,0,0,1,0,1,0,1,1,1,0,0,1
16311,0,0,54310,0,1,0,44,0,0,0,1,0,1,1,1,0,0,1,1,0,0,1,1,1,0,1,0
16312,0,0,192254,1,2,2,18,1,1,0,0,1,0,0,0,0,0,0,1,1,1,1,0,1,0,1,1
16313,0,0,180920,0,0,0,57,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0
16314,0,0,131762,1,1,1,48,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
16315,0,0,503012,1,0,1,25,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,1
16316,0,1,151584,0,1,0,45,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,1
16317,0,2,106900,2,0,1,44,1,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,1,1,0,1
16318,0,0,193586,1,2,2,23,0,1,1,0,0,1,0,0,0,0,1,1,0,1,0,1,0,1,1,0
16319,0,2,67072,2,0,1,30,1,0,0,0,0,0,0,1,1,1,0,1,0,1,0,1,1,1,0,1
16320,0,1,174564,2,2,1,56,1,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,1,1,0,1
16321,0,0,163665,0,2,0,60,0,1,0,0,1,0,0,0,1,1,0,1,1,1,0,0,0,0,1,0
16322,0,0,496538,2,2,1,72,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,1,0,0
16323,0,2,147452,1,2,2,27,0,1,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0
16324,1,0,195411,1,2,2,23,1,0,0,1,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0
16325,0,0,171818,1,0,2,25,1,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,1
16326,1,1,238187,2,2,1,50,0,0,1,0,1,1,1,0,0,0,0,0,1,1,0,1,1,1,1,1
16327,0,1,182211,2,2,2,51,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1
16328,0,1,126524,0,1,2,46,1,1,1,0,1,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0
16329,0,0,162205,0,2,0,55,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1
16330,0,0,325744,1,0,1,24,0,1,0,1,0,1,1,1,1,0,0,0,0,1,1,1,0,0,1,1
16331,0,0,57781,2,2,2,31,0,0,1,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,1,0
16332,0,0,168654,2,2,1,61,1,1,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,1,1,1
16333,0,0,169112,0,2,0,51,1,1,0,0,1,1,1,1,1,0,0,0,0,1,0,1,0,1,1,0
16334,0,0,111676,1,1,1,21,1,0,0,1,1,0,0,1,0,0,1,1,1,1,1,0,0,1,1,1
16335,0,0,213321,0,2,0,61,1,1,0,1,1,1,0,1,0,1,0,0,1,0,1,1,0,1,1,0
16336,0,0,749105,2,1,2,36,1,1,0,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0
16337,0,0,286435,1,0,2,19,1,1,0,0,1,0,0,0,1,1,1,0,1,0,0,1,1,0,1,0
16338,1,1,294466,2,2,1,61,0,1,0,1,0,0,1,1,1,0,1,0,0,1,0,0,0,1,1,0
16339,0,0,178615,0,0,0,32,1,1,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
16340,0,1,164876,2,2,2,64,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
16341,0,2,65535,0,2,0,46,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
16342,0,2,94156,0,1,0,56,1,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,1
16343,0,0,99604,0,1,2,40,0,0,1,1,1,0,0,1,0,1,0,1,1,0,0,1,1,1,0,0
16344,0,0,159123,0,0,0,30,1,0,1,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0
16345,1,0,295073,1,2,1,24,0,0,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0
16346,0,0,42706,1,1,1,23,0,0,1,1,0,0,1,0,0,1,1,1,0,0,1,0,1,1,0,1
16347,0,0,96869,1,2,2,18,0,0,1,1,0,1,0,1,1,0,0,1,0,1,1,0,1,1,1,1
16348,0,1,102308,0,0,0,45,0,1,0,1,1,0,0,0,1,1,0,1,1,1,0,0,1,0,0,1
16349,1,0,917220,1,2,2,26,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,1
16350,0,0,194404,0,1,0,39,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1
16351,0,0,187052,1,2,2,22,1,1,1,0,0,0,1,0,0,1,1,0,0,1,0,1,1,0,0,0
16352,0,0,191137,2,1,2,37,0,1,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1
16353,0,0,340940,0,2,0,34,1,0,1,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0
16354,0,2,124256,0,0,0,75,0,0,1,1,0,0,0,0,1,1,1,0,0,0,1,1,1,1,1,1
16355,0,0,250782,0,2,0,33,0,0,1,0,0,1,1,0,1,0,1,0,1,1,0,0,0,0,0,1
16356,0,0,277034,2,2,2,59,1,0,0,1,1,0,1,0,1,1,0,1,0,0,1,1,1,1,0,0
16357,0,0,220384,1,2,2,17,0,0,0,0,1,1,1,1,0,0,1,1,0,1,0,0,0,1,0,0
16358,0,2,175697,0,0,0,34,1,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0
16359,0,0,99307,0,0,0,50,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1
16360,2,0,123983,2,2,2,31,1,0,1,1,1,1,1,0,1,0,1,0,1,0,0,1,0,0,1,0
16361,0,2,261230,2,1,1,58,1,0,1,0,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,1
16362,0,0,87520,0,1,2,36,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1
16363,0,0,264052,0,0,0,47,0,1,1,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0
16364,0,2,163229,0,0,0,49,0,1,1,0,0,1,0,1,1,0,1,1,0,1,0,0,0,0,0,1
16365,0,0,208137,0,2,0,52,1,1,0,0,1,1,0,1,1,1,1,1,1,1,0,1,0,1,0,0
16366,0,0,147110,2,2,2,44,0,1,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0
16367,0,0,200009,2,2,2,41,1,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,1,1,1,0
16368,0,1,195453,0,0,0,60,0,0,0,0,1,1,1,0,0,1,1,0,1,1,0,1,1,1,1,0
16369,0,0,180271,1,2,2,29,0,1,0,0,1,0,0,1,1,1,0,0,1,1,0,0,1,1,0,1
16370,0,0,155213,1,1,1,26,0,0,1,1,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0
16371,0,0,153082,1,2,1,24,1,1,1,0,1,1,0,0,0,1,0,0,0,0,1,1,0,1,0,1
16372,0,0,303155,0,0,0,43,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
16373,0,0,45857,2,2,1,46,1,0,0,0,0,1,0,0,1,1,1,0,0,1,1,0,0,0,0,0
16374,0,0,156580,0,2,2,42,0,0,0,1,1,1,0,0,0,1,1,0,0,1,1,1,0,0,0,0
16375,0,0,41837,1,2,2,22,1,1,0,0,0,0,0,1,0,1,0,1,1,0,1,1,0,0,1,0
16376,0,0,207246,0,2,2,51,1,1,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,1,1
16377,0,0,52978,2,1,1,39,1,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0
16378,0,0,310085,0,2,0,58,1,1,0,0,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,1
16379,0,1,147377,0,0,0,67,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,1,0,1,0,0
16380,0,0,193042,0,2,0,32,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,1,1,0,1,1
16381,1,0,123273,1,2,2,31,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,1,1,1,0,0
16382,2,1,88876,0,0,0,55,1,0,1,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0
16383,0,0,29580,0,2,0,51,1,0,1,0,0,1,1,1,0,1,0,0,1,1,0,1,0,0,1,1
16384,0,1,168790,0,2,0,55,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0
16385,0,0,56986,1,2,2,17,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
16386,0,0,184529,0,2,0,51,1,0,1,0,0,0,1,1,1,0,0,0,0,1,1,0,1,0,1,1
16387,0,0,228320,0,2,0,42,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,1,0,0
16388,2,0,160261,0,2,0,33,0,1,1,0,1,1,1,1,0,1,0,0,1,0,0,0,1,1,1,1
16389,0,0,31368,0,0,0,37,1,0,0,0,0,1,1,1,0,1,0,0,1,1,0,1,0,0,1,1
16390,1,0,433592,0,2,0,39,0,1,0,0,1,1,0,0,0,1,0,0,1,1,1,0,0,1,0,0
16391,0,1,187715,0,2,0,45,0,0,1,1,0,1,0,0,0,0,0,1,1,1,0,1,1,0,1,1
16392,0,0,149218,2,0,2,49,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0
16393,0,2,105749,0,2,0,30,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0
16394,0,0,95469,0,2,0,53,1,0,0,1,0,0,1,0,1,1,1,0,1,0,0,1,0,1,1,1
16395,0,0,408988,1,2,2,23,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,1,1,0
16396,0,0,106437,1,2,1,31,0,1,0,1,1,0,1,0,1,0,0,1,1,1,1,0,1,1,1,1
16397,0,0,144361,0,0,0,52,0,0,1,0,1,1,1,0,1,0,1,1,0,1,1,0,1,0,0,1
16398,0,0,376929,1,2,1,21,0,0,1,1,1,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1
16399,0,1,171589,0,0,0,44,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1
16400,0,0,137499,2,2,2,71,0,0,1,1,1,1,0,0,0,1,0,0,1,0,0,1,1,0,1,1
16401,0,0,370261,2,0,1,45,1,1,1,1,0,0,1,0,0,1,1,1,0,1,0,0,0,1,0,1
16402,0,2,172034,0,2,0,47,1,1,1,1,1,1,0,0,1,1,0,1,0,1,0,0,1,0,0,0
16403,2,0,39014,0,2,2,26,0,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
16404,0,0,120074,2,2,1,39,0,0,1,0,1,0,1,0,0,1,0,1,1,1,0,1,0,1,0,1
16405,0,0,190532,1,1,1,44,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,1,1,0,0
16406,1,1,174724,2,2,2,34,1,1,0,1,1,1,0,1,0,1,0,0,1,0,1,1,0,0,1,1
16407,1,0,231672,0,2,0,45,1,1,1,0,0,0,0,1,0,1,1,0,0,1,1,0,1,0,1,1
16408,0,0,268525,0,2,0,23,1,0,0,1,1,1,1,0,1,1,1,0,0,0,1,1,1,0,0,0
16409,0,0,96467,1,1,1,26,0,1,0,0,1,1,0,1,1,1,0,1,0,1,1,0,1,0,1,1
16410,0,0,194861,1,2,2,21,1,1,0,0,0,1,1,0,1,0,1,1,0,1,1,0,0,1,1,0
16411,0,0,207473,0,2,0,28,1,1,0,0,0,1,1,1,1,0,0,0,0,0,1,1,0,1,1,1
16412,0,0,182616,0,2,0,44,0,1,1,0,1,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0
16413,0,0,103651,2,1,1,33,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
16414,0,0,204042,1,2,1,33,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
16415,0,0,269318,0,0,0,36,0,1,1,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1
16416,0,1,52849,0,1,0,43,0,1,0,1,1,0,0,1,0,1,1,0,1,0,1,0,0,1,1,0
16417,0,1,207540,0,2,0,49,0,1,0,0,1,0,0,0,1,0,0,0,1,1,1,1,1,0,0,1
16418,0,0,156310,0,1,0,72,0,0,0,0,1,1,0,0,0,1,1,0,1,1,1,0,0,0,1,1
16419,0,0,198196,0,0,0,41,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,1,0,0,1
16420,0,2,134768,0,0,0,62,1,0,0,1,1,1,0,0,0,1,0,1,0,0,1,1,0,1,1,0
16421,0,1,77332,2,2,1,40,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0
16422,0,1,125000,0,0,0,59,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,1,0
16423,0,0,284329,2,2,2,51,1,1,0,1,1,0,1,1,0,0,1,1,1,0,0,0,1,1,1,1
16424,0,0,166961,2,2,2,33,0,1,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0
16425,0,0,117606,1,2,2,20,0,1,1,1,0,1,0,1,0,1,0,0,1,0,0,1,1,1,0,1
16426,1,1,174640,1,2,1,36,0,1,1,0,1,1,1,1,0,0,0,1,0,1,1,0,0,0,1,1
16427,0,0,166740,0,2,0,42,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0
16428,1,0,121492,1,2,1,40,0,1,1,0,1,0,1,0,0,0,1,1,1,1,0,1,1,1,0,1
16429,0,0,272780,0,0,0,49,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1
16430,0,0,330263,2,1,1,26,1,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1
16431,2,0,232945,2,2,1,28,1,0,0,1,0,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0
16432,0,0,343121,2,1,1,43,1,0,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1,0,0,1
16433,0,1,117963,1,1,2,31,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1
16434,0,0,209831,0,2,2,65,0,0,0,1,0,0,1,1,0,1,0,1,1,1,1,0,1,0,1,1
16435,0,0,114994,2,1,1,64,0,0,0,1,0,1,0,0,0,0,1,1,1,0,1,1,1,1,1,0
16436,0,2,260454,0,0,0,36,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,1
16437,0,0,164574,0,2,0,24,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,1,1,0,0,1
16438,0,0,144995,0,2,0,40,1,1,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0
16439,0,0,183884,0,2,0,56,0,1,1,1,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1
16440,0,1,228320,2,1,1,42,1,0,0,0,0,1,0,1,1,0,1,1,0,0,1,0,1,0,0,1
16441,0,1,137940,0,1,0,63,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,1
16442,0,0,91547,1,2,1,29,1,1,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,1,1,1
16443,0,0,162572,0,2,0,33,0,0,1,1,0,0,1,1,1,1,0,0,1,0,1,0,1,0,1,0
16444,0,2,103980,0,1,0,42,1,0,1,1,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0
16445,0,0,165517,0,2,0,60,0,0,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,0,1,1
16446,0,0,156774,0,1,0,60,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,1,0,0,1
16447,0,0,129879,2,2,1,74,0,1,1,0,1,0,1,0,1,1,1,0,0,0,0,1,0,1,1,0
16448,0,0,131939,2,0,1,46,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0
16449,0,0,113838,0,0,0,34,0,1,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,0,1,1
16450,0,0,268358,2,2,1,46,0,0,1,1,0,0,0,0,1,1,1,0,0,1,0,1,0,0,1,1
16451,0,0,219611,0,2,0,46,1,0,1,0,0,0,0,1,0,0,1,1,0,1,0,1,1,0,0,1
16452,0,0,44064,1,1,2,20,0,0,1,1,1,0,0,1,0,0,0,1,1,1,1,1,1,0,0,1
16453,0,0,109832,0,1,0,48,1,0,1,0,1,1,1,1,0,1,0,1,0,0,0,0,1,0,1,0
16454,0,0,193882,0,1,0,42,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
16455,0,0,175127,0,2,2,58,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1
16456,0,1,324021,2,1,1,53,1,0,1,1,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,1
16457,2,0,117059,0,2,0,46,0,1,0,1,0,1,0,0,1,0,1,1,0,1,1,0,1,0,1,0
16458,0,0,201344,2,0,2,58,0,0,1,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0
16459,0,2,152493,0,2,0,34,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,1
16460,0,0,232475,0,0,0,33,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1
16461,0,0,82578,0,1,0,51,1,0,0,1,0,0,0,1,1,0,1,0,1,1,1,1,0,0,0,0
16462,2,0,137367,1,2,2,25,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
16463,2,0,288437,0,2,0,45,0,1,1,1,0,1,1,0,0,1,0,1,1,0,1,0,0,0,1,0
16464,0,0,185359,0,2,0,37,1,1,0,1,0,1,0,1,1,0,1,1,0,0,0,1,1,0,1,0
16465,0,0,197424,0,0,0,33,1,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,1,0,0,1
16466,0,2,133935,2,0,1,35,0,1,0,1,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,1
16467,0,0,125321,1,2,1,28,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,1
16468,0,0,227471,1,2,2,23,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,1,1
16469,0,2,27653,0,2,0,63,0,0,1,0,1,1,0,1,1,0,0,1,1,0,1,1,0,1,0,1
16470,0,0,151365,2,0,1,40,1,0,0,0,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1
16471,0,0,191754,0,0,0,36,1,1,1,1,1,1,0,0,1,1,0,0,1,0,1,1,0,1,1,0
16472,0,0,189462,2,2,2,48,0,1,0,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0,1,1
16473,0,0,102865,0,0,0,39,0,0,1,0,0,1,1,1,0,1,0,0,1,0,1,1,1,0,0,1
16474,0,0,186035,0,0,0,37,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0
16475,0,0,107793,0,2,0,30,0,1,0,1,1,1,1,0,1,0,0,1,1,0,0,1,0,1,0,0
16476,0,0,136985,0,1,0,28,0,0,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0,1
16477,1,0,343742,2,0,2,47,1,1,1,0,1,0,0,1,1,1,0,0,1,1,0,0,1,1,0,0
16478,0,0,349148,1,1,1,30,0,1,1,0,0,1,1,1,0,1,0,1,0,1,0,0,1,1,0,1
16479,0,0,148254,0,2,2,48,1,1,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,0,0,1
16480,0,0,461337,1,2,1,38,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1,0,1,0
16481,0,0,237943,0,0,0,36,0,1,0,0,1,0,1,0,0,0,1,1,1,0,1,0,0,0,1,0
16482,0,0,243409,0,2,0,35,0,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0,1,1,1,0
16483,0,0,391495,1,2,2,18,0,1,1,1,0,0,1,0,1,0,1,1,0,1,0,0,0,1,0,0
16484,0,2,158555,0,0,0,44,1,0,0,1,1,1,0,0,1,0,1,0,0,1,0,0,0,0,1,1
16485,0,2,100569,2,2,2,55,0,1,0,1,0,1,1,1,1,0,0,0,0,0,1,1,0,0,1,0
16486,1,0,216461,2,2,2,41,1,1,1,0,1,0,1,1,0,0,0,0,1,1,1,0,1,0,1,0
16487,2,0,150975,2,2,1,50,1,1,1,1,1,0,0,1,1,1,1,0,0,1,1,0,1,1,0,0
16488,2,0,71865,0,2,2,34,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,1,1,1,0,1
16489,0,0,36251,1,1,2,18,0,1,0,1,0,0,1,1,1,1,1,0,1,1,0,1,0,0,0,0
16490,0,0,185041,0,0,0,49,1,0,0,0,0,1,0,0,1,1,0,1,1,1,0,1,0,1,1,1
16491,0,1,233851,0,2,2,43,0,1,0,0,0,0,1,1,0,1,1,0,1,0,1,1,1,0,1,0
16492,2,1,162551,1,1,2,23,0,1,0,1,1,0,0,1,1,1,0,1,0,0,0,1,1,0,1,0
16493,1,0,299353,1,1,2,35,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0
16494,0,2,48935,0,2,2,34,1,1,1,0,1,1,0,0,1,1,0,0,1,0,1,0,1,0,1,1
16495,0,0,159080,0,2,2,45,0,1,0,0,1,1,1,0,1,1,0,0,0,0,1,1,0,0,1,1
16496,1,1,180283,1,1,1,30,0,0,0,1,0,1,1,1,0,0,1,1,0,0,1,0,0,1,1,1
16497,0,0,60331,1,2,1,23,0,1,0,0,0,1,0,1,0,1,1,0,0,1,1,1,0,0,1,1
16498,0,0,222221,0,1,0,32,1,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,1,1,0,0
16499,0,0,120238,1,0,1,25,1,0,0,1,1,1,1,0,1,1,0,1,1,0,1,0,1,1,1,0
16500,0,0,198841,0,2,0,35,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1
16501,0,0,145711,0,2,0,43,1,1,0,0,1,0,1,0,1,1,1,0,0,1,0,1,0,0,1,0
16502,0,0,237713,0,0,0,38,0,1,1,1,1,1,0,0,1,0,0,0,0,1,1,1,0,1,0,0
16503,0,2,33717,0,2,0,60,1,0,1,0,1,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0
16504,0,0,238917,1,2,1,20,1,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,1,1
16505,0,0,166758,2,1,1,50,1,0,0,1,1,1,0,1,1,1,0,0,0,0,0,1,0,1,0,1
16506,0,0,183892,0,0,0,36,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
16507,0,1,215382,2,1,1,34,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,1,0
16508,0,0,347112,1,0,1,32,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0
16509,0,0,182863,0,2,0,36,0,0,0,0,0,1,1,0,0,1,0,1,1,1,0,0,1,1,1,1
16510,0,0,259688,0,0,0,25,0,0,1,0,1,1,0,1,0,0,0,0,0,1,1,0,0,1,1,0
16511,0,0,153475,1,2,1,27,0,1,1,1,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0
16512,0,2,349986,0,1,0,49,0,0,0,1,1,1,1,1,1,0,1,1,1,0,1,0,0,0,1,0
16513,0,0,216685,0,1,2,43,1,1,1,1,0,1,0,1,1,0,1,1,0,1,1,0,1,0,1,0
16514,0,0,186420,2,2,1,39,1,0,1,1,1,1,1,0,0,1,1,0,1,1,0,0,0,1,0,1
16515,0,0,309348,1,1,1,21,1,1,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,1
16516,0,0,311446,1,2,1,27,0,0,1,1,1,1,0,0,1,0,0,1,1,0,0,0,0,1,1,1
16517,0,0,142675,1,2,1,33,0,1,1,1,1,1,1,0,0,1,1,0,0,1,0,1,0,1,0,1
16518,0,0,164575,0,2,0,28,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,1,1,1,1,1
16519,1,0,184045,1,2,2,20,0,0,1,0,0,1,1,1,0,0,1,1,0,1,1,1,0,0,1,0
16520,1,0,360770,0,2,0,56,0,0,0,1,0,1,1,0,1,1,0,0,1,0,0,1,0,1,0,0
16521,0,0,296466,0,0,0,32,1,0,1,1,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0
16522,0,0,157747,0,2,0,34,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0
16523,0,0,388998,1,2,1,27,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1
