,age,workclass,fnlwgt,education,educational_num,marital_status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native_country,income_bigger_than_50K
28013,55,0,199067,0,7,0,2,0,0,0,0,0,32,0,0
28014,50,0,193871,1,13,2,0,2,0,1,0,0,40,0,0
28015,34,0,554206,0,9,2,2,1,1,0,0,0,20,0,0
28016,30,0,215182,1,13,1,1,1,0,0,0,0,40,0,0
28017,31,0,111567,0,5,1,2,1,0,0,0,0,43,0,1
28018,47,0,102308,1,13,0,1,0,0,0,0,0,50,0,1
28019,43,0,388725,0,12,0,2,0,0,0,0,0,40,0,0
28020,56,0,119859,1,10,2,2,1,0,0,0,0,40,0,1
28021,50,0,104729,0,9,2,2,2,0,1,0,0,48,0,0
28022,55,0,224655,0,9,2,2,1,0,1,0,0,32,0,0
28023,39,0,317434,0,9,0,0,0,0,0,0,0,40,0,0
28024,40,1,73883,1,10,0,2,0,0,0,0,0,40,0,1
28025,29,0,341846,1,14,1,1,1,0,1,0,0,50,0,0
28026,26,0,223464,1,10,0,2,0,0,0,0,0,40,0,0
28027,47,0,63225,0,2,2,1,1,0,1,0,0,15,0,0
28028,22,0,244773,0,9,1,2,2,1,1,0,0,15,0,0
28030,45,1,81534,0,9,1,2,2,2,0,0,0,40,0,0
28031,25,0,193379,0,12,1,0,1,0,0,0,0,45,0,0
28032,64,0,207188,1,13,2,0,1,0,1,0,0,40,0,0
28033,43,0,75742,0,9,0,2,0,0,0,0,0,40,0,0
28034,23,0,166517,0,9,0,2,0,0,0,0,0,40,0,0
28035,39,0,252327,0,4,1,1,2,0,0,0,0,40,1,0
28036,34,2,581025,0,5,1,1,2,1,0,0,0,38,0,0
28037,53,1,290640,1,10,0,2,0,0,0,0,0,50,0,1
28038,56,2,48102,1,10,0,0,2,0,1,0,1977,50,0,1
28039,59,0,165922,1,13,0,1,0,0,0,15024,0,40,0,1
28040,48,0,166863,1,14,0,0,0,0,0,0,0,40,0,1
28041,41,0,176716,1,13,0,1,0,0,0,0,1902,40,0,1
28042,37,0,272950,0,9,2,0,1,0,0,0,0,40,0,0
28043,41,1,195258,1,10,0,2,0,0,0,0,0,40,0,1
28044,27,0,79787,1,14,1,0,1,0,1,0,0,25,0,0
28045,35,1,187046,1,14,0,2,0,0,0,0,0,50,0,0
28046,36,0,185099,0,9,0,2,0,0,0,0,0,70,0,1
28047,65,0,174056,0,4,0,2,0,0,0,0,0,40,0,0
28048,31,1,125927,0,4,0,2,0,0,0,0,0,40,0,0
28049,20,0,165097,1,10,1,0,2,0,0,0,2001,40,0,0
28050,35,0,261646,0,9,0,2,0,0,0,0,0,55,0,0
28051,56,0,192845,1,10,0,0,0,0,0,0,1887,40,0,1
28052,39,0,314007,0,6,0,0,0,0,0,0,2051,40,0,0
28053,25,0,254746,1,13,0,1,2,0,1,0,0,40,0,0
28054,40,2,355856,1,13,2,0,1,2,0,0,0,40,0,0
28055,57,1,328228,0,9,0,2,0,0,0,0,0,40,0,1
28056,34,0,52537,0,9,1,2,2,1,0,0,0,30,0,0
28057,46,0,56841,0,9,0,2,0,0,0,0,0,40,0,0
28058,17,0,217342,0,6,1,2,2,0,1,0,0,5,0,0
28059,54,2,155965,0,9,0,2,0,0,0,0,0,56,0,0
28060,46,0,214955,0,3,2,0,1,0,1,0,2339,45,0,0
28062,29,0,29974,0,9,0,0,0,0,0,0,0,40,0,0
28063,36,0,176249,0,9,1,0,1,0,0,0,1590,40,0,0
28064,62,0,138157,0,9,0,0,0,0,0,0,0,12,0,0
28065,27,0,232782,1,10,1,2,2,0,1,0,0,40,0,0
28066,25,0,138765,1,10,0,2,0,0,0,0,0,40,0,0
28067,50,0,243115,0,9,2,2,2,0,1,0,0,40,0,0
28068,22,0,284895,1,10,0,0,0,0,0,0,0,55,0,0
28069,35,0,97136,1,10,1,1,2,1,1,0,0,37,0,0
28070,44,1,38321,0,9,0,0,0,0,0,0,0,40,0,1
28073,36,0,166416,0,9,0,2,0,0,0,0,0,40,0,0
28074,56,0,201344,1,10,2,0,2,0,1,0,0,38,0,0
28075,40,0,146908,0,9,0,1,0,0,0,0,1902,40,0,1
28076,50,1,191130,0,11,0,2,0,0,0,0,0,40,0,1
28077,19,0,195985,0,9,1,1,1,0,1,0,0,40,0,0
28078,37,0,220237,1,13,0,0,0,0,0,5178,0,40,0,1
28079,50,0,195784,0,8,2,2,2,0,0,0,0,40,0,0
28080,55,0,178282,0,9,0,2,0,0,0,0,0,40,0,0
28081,33,0,34748,0,9,0,2,2,0,1,0,1887,20,0,1
28082,34,0,178951,0,9,0,2,0,0,0,0,0,45,0,0
28083,26,0,257910,1,10,1,1,1,0,0,0,0,60,0,0
28084,36,0,185607,0,9,1,1,2,0,1,0,0,30,0,0
28085,32,0,328199,0,11,2,0,2,0,1,0,0,40,0,0
28086,34,1,145874,1,16,0,2,0,2,0,0,0,20,1,0
28087,28,0,83879,0,9,0,2,0,1,0,0,0,40,0,0
28088,32,0,146161,1,14,0,0,0,0,0,0,0,40,0,1
28089,77,0,344425,0,5,0,2,2,1,1,0,0,10,0,0
28091,29,0,196564,0,9,0,2,0,0,0,0,0,40,0,0
28093,52,0,168381,0,9,2,1,2,2,1,0,0,40,1,1
28096,20,0,190429,1,10,1,1,1,0,1,0,0,40,0,0
28097,43,0,65545,0,9,1,0,1,0,1,0,0,46,0,0
28098,43,0,345789,1,13,0,1,2,0,1,15024,0,50,0,1
28099,19,0,106183,0,9,1,1,2,2,1,0,0,35,0,0
28100,28,1,134813,1,13,1,1,1,0,0,0,0,65,0,1
28103,42,0,385591,0,9,0,0,0,0,0,0,0,50,0,1
28104,42,1,201495,1,10,0,0,0,0,0,0,0,40,0,1
28105,47,1,282830,0,12,0,2,0,1,0,0,0,40,0,1
28106,36,0,398931,1,13,0,1,0,0,0,0,1485,50,0,1
28107,48,1,121179,1,10,2,0,1,0,1,0,0,52,0,0
28108,35,0,193815,1,13,0,1,0,0,0,0,1977,48,0,1
28109,35,0,24126,1,10,2,0,2,0,1,0,0,40,0,0
28110,32,0,316470,0,3,0,0,0,0,0,0,0,60,1,0
28111,41,0,314322,0,9,0,2,0,0,0,0,0,40,0,1
28112,20,1,224229,1,10,1,0,1,0,1,0,0,35,0,0
28113,45,1,172111,1,13,2,0,2,1,1,0,0,60,0,0
28114,32,1,218407,1,10,1,0,1,0,0,0,0,70,1,0
28115,24,1,215797,1,13,1,2,1,0,1,0,0,40,0,0
28116,31,0,229636,1,10,0,0,0,0,0,0,0,45,1,0
28117,57,1,425161,1,14,0,2,0,0,0,15024,0,40,0,1
28118,46,0,144844,0,9,0,2,0,0,0,0,0,42,0,0
28120,43,0,112181,0,11,0,2,2,0,1,0,1902,32,0,1
28121,42,0,308770,1,10,0,2,0,1,0,0,0,40,0,1
28122,31,0,136398,1,16,0,1,0,2,0,0,0,50,1,1
28123,54,1,32778,0,9,2,0,1,0,1,0,0,40,0,0
28124,41,2,200574,0,15,0,1,0,0,0,0,1977,60,0,1
28125,25,0,189897,0,9,1,0,1,0,0,0,0,40,0,0
28127,40,0,103614,0,6,2,0,2,0,0,0,0,40,0,0
28128,39,0,278403,0,9,0,2,0,0,0,0,0,65,0,0
28129,38,0,203836,1,10,0,2,0,0,0,0,0,50,0,1
28130,58,0,218281,1,13,0,2,0,0,0,0,0,40,1,0
28131,54,2,200960,1,13,0,2,0,0,0,0,0,50,0,1
28132,30,1,266463,0,9,0,2,0,0,0,0,0,40,0,1
28133,25,0,478836,1,10,1,0,1,0,0,0,0,40,0,0
28134,37,0,173586,0,4,1,1,2,1,0,0,0,56,0,0
28135,43,0,240504,0,9,0,2,0,0,0,0,0,40,0,0
28136,33,0,283921,1,10,0,0,0,0,0,0,0,40,0,0
28137,62,2,39630,0,9,0,2,0,0,0,0,0,48,0,0
28139,21,0,205759,0,9,1,2,2,0,0,0,0,40,0,0
28140,31,0,101562,1,13,1,2,1,0,1,0,0,50,0,1
28141,32,0,400535,1,10,0,2,0,0,0,0,0,40,0,0
28142,38,1,187934,0,9,0,1,2,0,1,0,0,20,1,0
28143,45,1,320818,0,9,0,2,0,1,0,0,0,80,0,1
28144,47,1,139268,0,4,0,1,0,0,0,0,0,45,0,0
28145,45,0,128378,0,9,0,2,0,1,0,0,0,40,0,0
28146,51,0,122288,1,10,2,2,2,0,1,0,0,36,0,0
28147,52,0,101113,0,9,0,2,0,0,0,0,0,66,0,1
28148,24,0,185452,1,13,1,2,1,0,1,0,0,50,0,0
28149,36,0,679853,0,9,0,0,0,1,0,0,0,40,1,0
28150,30,0,229504,0,9,0,0,0,0,0,0,0,50,0,0
28151,30,0,186269,1,13,0,2,0,0,0,0,0,40,0,0
28152,70,2,280639,0,9,2,1,2,0,1,2329,0,20,0,0
28153,33,0,488720,0,3,0,2,2,0,0,0,0,40,1,0
28154,59,0,180645,0,9,2,2,1,0,1,0,0,40,0,0
28155,23,0,141264,1,10,1,0,2,1,1,0,0,40,0,0
28156,45,0,178319,1,16,0,1,0,0,0,0,0,56,0,1
28157,33,0,186993,1,13,0,1,0,0,0,0,0,51,0,0
28159,61,0,215944,0,5,2,2,1,0,0,0,0,25,0,0
28160,33,0,114764,1,10,2,1,1,0,1,0,0,40,0,0
28161,39,0,269186,0,9,0,0,0,0,0,0,0,40,0,0
28162,36,1,89083,0,11,0,2,0,0,0,0,0,40,0,0
28163,36,0,161141,0,9,0,2,0,0,0,0,0,40,0,0
28165,17,0,53367,0,5,1,1,2,0,1,0,0,35,0,0
28166,24,1,32950,1,13,1,1,1,0,0,0,0,35,0,0
28167,43,2,349341,1,13,2,0,1,0,0,0,0,60,0,0
28169,46,1,204928,1,10,0,2,0,0,0,0,0,40,0,0
28170,55,2,129786,0,9,0,0,0,0,0,0,0,55,0,0
28172,41,0,160785,0,11,0,0,0,0,0,0,0,40,0,1
28173,31,1,203488,1,13,0,0,0,0,0,0,0,50,0,1
28174,17,0,146268,0,6,1,1,2,0,1,0,0,10,0,0
28175,35,0,209214,0,9,0,2,2,0,1,4386,0,35,0,1
28176,23,0,478994,1,10,1,1,2,0,1,0,0,40,0,0
28177,25,0,366416,0,9,1,2,2,0,1,0,0,40,0,0
28178,54,1,96460,0,9,0,0,0,0,0,7688,0,60,0,1
28179,44,0,244522,0,9,2,0,1,0,0,0,0,45,0,0
28180,25,0,153932,0,7,0,0,2,0,0,2580,0,30,0,0
28181,36,0,183892,0,9,2,2,1,0,0,8614,0,45,0,1
28182,51,0,190762,0,2,2,0,1,0,0,0,0,40,1,0
28183,56,1,571017,1,10,0,2,2,0,1,0,0,15,0,0
28184,56,2,51662,0,7,0,1,2,0,1,0,0,40,0,0
28185,44,0,131650,0,12,0,0,0,0,0,0,0,54,0,1
28186,34,0,167497,1,10,0,0,2,0,1,7688,0,50,0,1
28187,34,0,128016,1,13,0,1,2,0,1,99999,0,40,0,1
28188,26,0,189590,1,10,1,2,1,0,0,0,0,30,0,0
28189,38,0,186934,1,10,0,0,0,0,0,0,0,45,0,0
28190,18,1,294605,1,10,1,0,2,0,0,0,0,12,0,0
28191,33,0,394727,0,6,1,2,2,1,0,0,0,40,0,0
28192,52,0,389270,1,10,0,2,2,0,1,0,0,35,0,1
28193,41,0,126845,1,10,0,2,0,0,0,0,0,40,0,0
28194,35,0,113152,0,9,0,2,0,0,0,0,0,40,0,0
28195,26,1,169323,1,14,1,1,1,0,1,0,0,40,0,0
28196,40,0,421837,1,10,0,1,0,0,0,0,0,40,0,0
28197,25,1,152035,0,12,1,2,2,0,1,0,0,40,0,0
28198,47,0,160187,0,9,2,1,2,1,1,14084,0,38,0,1
28199,27,0,360527,0,9,0,0,0,0,0,0,0,40,0,0
28200,47,0,115813,0,12,2,2,2,0,1,0,0,57,0,0
28201,36,1,287821,1,13,0,2,2,0,1,0,0,40,0,1
28203,24,0,86745,1,13,1,2,2,2,1,0,0,16,0,0
28204,21,0,394484,1,10,1,2,2,0,1,0,0,40,0,0
28206,30,1,327825,0,9,2,2,2,0,1,0,0,32,0,0
28207,32,0,236318,1,10,0,2,0,0,0,0,0,32,0,0
28208,28,0,138269,0,9,1,0,1,0,0,0,0,40,0,0
28209,32,0,50753,0,9,0,2,0,0,0,0,0,40,0,0
28210,23,1,89285,1,10,1,2,1,2,1,99999,0,40,0,1
28211,21,0,252253,1,10,1,2,2,1,1,0,0,40,0,0
28212,27,0,193898,1,13,2,0,1,0,0,0,0,52,0,0
28213,28,1,327533,0,9,0,2,0,0,0,3908,0,40,0,0
28214,19,0,255161,0,9,1,2,2,0,0,0,0,25,0,0
28215,52,1,278522,1,10,0,2,0,1,0,0,0,40,0,0
28216,56,2,115422,0,9,0,2,0,0,0,0,0,40,0,0
28218,22,0,445758,0,3,1,2,1,0,0,0,0,40,1,0
28219,47,0,348886,0,9,0,0,0,0,0,0,0,40,0,1
28220,42,0,70037,1,14,1,1,1,0,0,0,0,50,0,0
28221,29,2,102326,1,13,0,0,0,0,0,0,0,40,0,1
28222,35,0,172571,0,11,2,2,1,0,0,0,0,50,0,0
28223,58,0,179715,1,13,0,1,0,0,0,0,0,47,0,1
28224,32,0,111520,1,10,1,1,1,0,0,0,0,34,0,0
28225,63,0,143098,0,9,0,2,0,0,0,4064,0,40,0,0
28226,31,0,171871,1,14,1,1,1,0,1,0,0,46,0,0
28227,36,0,160120,0,9,0,2,0,2,0,0,0,40,1,0
28228,23,0,430151,0,7,1,0,2,0,0,0,0,30,0,0
28229,28,0,51331,0,12,0,0,2,0,1,0,0,16,0,1
28230,24,0,214956,0,7,1,0,1,0,0,0,0,45,0,0
28232,51,2,165001,1,14,2,0,2,0,0,25236,0,50,0,1
28233,26,0,116991,0,9,0,0,0,0,0,0,0,40,0,1
28234,19,0,164339,0,9,1,2,2,0,0,1055,0,70,0,0
28235,30,1,70617,1,14,0,1,0,2,0,0,0,10,1,0
28236,38,0,169672,0,9,0,0,0,0,0,0,0,40,0,0
28237,41,0,45156,0,9,1,2,1,0,0,2174,0,41,0,0
28238,51,0,197656,1,10,0,0,0,0,0,0,0,45,0,1
28239,27,1,138917,1,13,1,1,1,0,0,0,0,35,0,0
28240,18,0,234428,0,7,1,1,2,0,0,0,0,20,0,0
28241,36,0,191754,0,9,0,0,0,0,0,0,0,40,0,0
28242,50,2,158352,1,14,2,1,1,0,1,0,0,25,0,0
28243,39,2,139770,1,14,0,0,2,0,1,0,0,30,0,1
28244,38,0,34378,0,4,0,0,0,0,0,0,0,40,0,0
28245,26,0,133373,1,10,1,2,2,0,0,0,0,42,0,0
28246,20,0,151105,0,12,1,2,2,0,1,0,0,25,0,0
28247,59,0,181566,0,9,0,0,0,0,0,4508,0,40,0,0
28248,32,0,227012,0,9,1,0,1,0,0,0,0,40,0,0
28249,48,0,114561,1,13,2,1,2,2,1,0,0,36,1,1
28250,29,0,261725,1,13,1,2,1,0,1,0,0,35,0,0
28251,47,0,276087,0,11,0,1,0,0,0,0,0,26,0,0
28252,49,0,209739,0,11,0,0,0,0,0,7688,0,60,0,1
28253,41,2,144594,0,4,0,0,0,0,0,0,2179,40,0,0
28254,46,0,315423,1,10,0,2,0,0,0,0,2042,50,0,0
28255,45,1,209482,1,14,0,1,2,0,1,0,0,45,0,1
28256,52,0,117674,1,10,0,0,0,0,0,0,0,40,0,1
28257,25,1,112835,1,14,1,2,1,0,0,0,0,40,0,0
28258,19,0,220101,1,10,1,2,1,0,1,0,0,40,0,0
28259,18,0,178310,1,10,1,2,2,0,1,0,0,20,0,0
28260,31,1,197550,0,9,2,1,2,0,0,0,0,33,0,0
28261,45,0,145637,1,10,2,2,2,0,1,0,0,48,0,0
28262,29,1,30069,0,9,0,1,2,0,1,2635,0,40,0,0
28263,19,0,323054,0,9,1,2,1,2,0,0,0,30,0,0
28264,19,0,607799,0,9,1,2,1,0,1,0,0,60,0,0
28265,35,0,37778,0,9,0,0,0,0,0,0,0,50,0,0
28266,50,0,74879,0,9,2,2,2,0,1,0,0,40,0,0
28267,39,0,123535,0,7,0,1,0,2,0,0,0,40,1,0
28268,20,0,344698,1,10,1,2,2,0,0,0,0,30,0,0
28269,18,0,304169,0,7,1,2,2,0,0,0,0,35,0,0
28270,18,0,183011,1,10,1,1,2,1,1,0,0,15,1,0
28271,31,0,197860,1,10,0,2,0,0,0,0,0,40,0,0
28272,34,0,238588,1,10,1,1,2,1,1,0,0,35,0,0
28273,18,0,477083,0,7,1,2,1,0,0,0,0,30,0,0
28274,58,0,104945,0,5,0,2,0,1,0,0,0,60,0,0
28275,27,0,148069,0,6,1,2,2,0,1,0,0,40,0,0
28276,29,0,116372,1,13,1,2,1,0,1,0,0,50,0,1
28277,37,0,98776,1,13,0,0,0,0,0,0,0,40,0,1
28278,23,0,181796,0,9,0,2,0,0,0,0,0,50,0,0
28279,57,1,109015,0,8,2,1,2,0,1,0,0,40,0,0
28280,26,0,214413,1,10,1,0,2,0,0,0,0,40,0,0
28281,34,0,346122,0,9,1,2,1,0,0,0,0,40,0,0
28282,25,0,270379,0,9,1,2,2,1,1,0,0,35,0,0
28283,41,1,94113,1,14,0,0,0,0,0,0,0,60,0,1
28284,60,0,83861,0,9,0,2,0,0,0,0,0,40,0,0
28285,56,0,28297,0,5,0,0,0,0,0,0,0,40,0,0
28286,70,2,92353,0,7,0,2,0,0,0,0,0,40,0,0
28287,23,1,237498,0,9,1,2,1,0,0,0,0,45,0,0
28288,32,0,131224,0,9,0,1,0,0,0,0,0,40,0,0
28289,18,0,243900,0,9,1,2,2,0,1,0,0,15,0,0
28290,60,0,184183,0,9,2,2,1,0,0,4650,0,40,0,0
28291,42,0,132481,0,12,2,1,1,0,1,0,0,24,0,0
28292,35,1,308945,1,10,0,2,0,0,0,0,0,50,0,1
28293,64,0,133166,0,9,0,0,0,0,0,0,0,5,0,0
28294,36,0,117528,0,9,2,2,2,0,1,0,0,38,0,0
28295,61,0,40269,1,10,0,2,0,0,0,0,0,40,0,1
28296,56,0,174533,1,13,1,0,1,0,1,0,0,45,0,1
28297,23,0,163665,1,10,1,2,2,0,1,0,0,15,0,0
28298,43,0,85995,0,9,0,2,0,0,0,0,0,45,0,0
28299,50,1,343014,1,10,0,0,0,1,0,0,0,40,0,0
28300,36,0,201519,1,13,0,0,2,0,1,0,0,40,0,1
28301,37,0,215310,0,9,0,0,0,0,0,0,0,50,0,1
28302,35,0,144322,0,9,2,2,2,0,1,0,0,40,0,0
28303,22,0,116800,0,12,1,2,2,0,0,0,0,60,0,0
28305,17,0,19752,0,7,1,1,2,1,1,0,0,25,0,0
28306,34,1,253121,1,13,0,1,0,0,0,0,0,40,0,0
28307,33,0,174215,1,13,1,0,1,0,1,0,0,55,0,1
28309,20,0,247115,1,10,1,2,2,1,1,0,0,35,0,0
28310,45,0,49298,1,13,1,2,2,0,0,0,0,40,0,0
28311,41,0,168324,1,10,0,2,2,0,1,0,0,40,0,1
28312,21,0,165475,0,9,0,2,0,0,0,0,0,40,0,0
28313,23,0,197904,0,9,1,1,2,0,1,0,0,35,0,0
28314,48,0,355978,0,9,0,2,0,0,0,0,0,40,0,0
28315,50,0,226735,1,10,0,2,0,1,0,0,0,70,0,1
28316,35,0,176900,0,11,2,0,1,0,0,0,0,40,0,0
28317,49,0,178749,1,14,2,2,2,0,1,0,0,40,0,0
28318,40,0,175935,1,13,2,2,1,0,0,14084,0,40,0,1
28319,60,2,96073,0,9,0,0,0,0,0,0,0,30,0,0
28320,32,0,127875,1,13,0,2,2,0,1,0,0,40,0,1
28321,58,2,318106,0,9,0,0,0,0,0,0,0,40,0,1
28322,49,0,94638,0,9,2,2,2,0,1,0,0,40,0,0
28324,44,0,121781,1,10,2,2,1,2,1,0,0,37,0,0
28326,61,0,128848,0,9,0,2,0,0,0,3471,0,40,0,0
28327,58,0,56331,1,13,0,2,0,0,0,0,0,40,0,0
28329,44,0,162184,1,10,2,2,2,0,1,0,0,40,0,0
28330,34,1,209317,1,10,0,2,0,0,0,0,0,40,0,0
28332,42,0,143046,1,13,1,1,1,0,1,0,1564,38,0,1
28333,33,0,168906,1,10,2,1,2,0,1,0,0,55,0,0
28334,36,0,162651,0,9,2,2,1,0,0,0,0,40,1,0
28335,50,0,304260,0,12,2,2,1,2,0,0,0,40,0,0
28336,30,0,220939,0,11,2,0,1,0,0,0,0,40,0,0
28337,24,0,128477,1,14,1,1,1,0,1,0,0,40,0,0
28338,43,1,107439,1,10,1,1,1,1,1,0,0,30,0,0
28339,26,0,195636,1,13,1,1,1,0,1,0,0,55,0,0
28340,36,0,37522,1,13,0,2,0,0,0,15024,0,50,0,1
28341,44,1,102238,0,9,2,0,2,0,0,0,0,40,0,0
28342,47,0,178341,0,6,0,2,0,0,0,0,0,46,0,1
28343,40,0,205195,0,12,0,2,0,0,0,0,0,60,0,1
28344,27,0,411950,1,13,1,1,1,0,0,0,0,60,0,0
28345,50,1,171338,1,14,0,2,0,0,0,15024,0,40,0,1
28346,44,0,104196,1,14,0,1,0,0,0,0,0,45,0,1
28348,64,1,119182,0,9,0,0,0,0,0,0,0,40,1,0
28349,34,0,160261,0,9,1,2,2,2,0,14084,0,35,1,1
28350,42,0,167174,1,16,0,1,0,2,0,0,0,50,1,1
28351,43,0,188786,1,10,2,2,1,0,0,0,0,45,0,0
28352,34,0,230246,0,9,1,0,1,0,0,2202,0,99,0,0
28353,31,0,70568,0,2,1,1,2,0,1,0,0,25,1,0
28354,34,1,207668,1,14,0,1,0,0,0,0,0,41,0,1
28355,31,0,210008,0,9,1,2,2,0,1,0,0,40,0,0
28356,60,0,198727,0,9,0,1,0,0,0,0,0,30,0,0
28357,23,0,120773,0,9,1,2,1,0,1,0,0,40,0,0
28358,37,1,48779,1,13,0,1,0,0,0,0,0,40,0,0
28359,42,0,185267,0,11,0,2,0,0,0,0,0,32,0,0
28360,57,0,195835,1,10,2,2,1,0,0,0,0,40,0,0
28361,19,1,136848,0,9,1,1,2,0,0,0,0,6,0,0
28362,84,0,188328,0,9,2,1,1,0,1,0,0,16,0,0
28363,39,1,180804,0,9,0,0,0,0,0,0,0,40,0,1
28364,41,0,74182,0,9,2,0,1,0,0,0,0,40,0,0
28365,27,0,186454,1,13,1,1,1,2,0,13550,0,40,0,1
28366,27,0,81540,0,9,0,0,0,0,0,0,0,40,0,1
28367,39,1,152023,0,7,0,0,0,0,0,0,0,40,0,0
28368,40,0,374137,0,9,2,2,2,0,0,0,0,40,0,0
28369,29,0,200928,0,9,0,0,0,0,0,0,0,40,0,1
28370,42,1,100793,1,16,0,1,0,0,0,0,0,41,0,1
28371,46,0,108699,1,10,2,2,1,0,1,0,0,40,0,0
28372,30,0,149507,0,9,0,2,0,0,0,0,0,42,0,0
28373,34,0,132835,0,9,1,1,2,1,1,0,0,40,0,0
28374,41,2,36651,1,10,0,0,0,0,0,0,0,45,0,1
28375,54,0,186224,1,14,1,1,1,0,0,0,0,40,0,1
28376,42,0,265698,1,14,2,1,2,0,1,0,0,40,0,0
28377,55,0,269763,1,10,2,1,2,0,1,0,0,10,0,0
28378,50,0,192964,0,9,2,2,2,0,1,0,0,65,0,0
28379,21,1,196827,0,12,1,2,2,0,0,0,0,10,0,0
28380,38,1,174778,1,10,1,2,1,0,1,0,1980,40,0,0
28381,30,2,180859,1,10,1,0,2,0,0,0,0,8,0,0
28382,22,0,150175,1,10,1,2,2,0,1,0,0,20,0,0
28383,31,0,49469,1,14,1,0,1,0,0,0,0,55,0,1
28384,39,0,182189,0,9,0,0,0,0,0,0,1887,65,0,1
28385,24,0,230229,0,3,1,2,2,0,0,0,0,40,1,0
28387,44,1,111483,1,14,0,1,0,0,0,0,0,40,0,1
28388,57,0,41680,1,10,2,2,1,1,1,0,0,40,0,0
28389,27,0,175262,1,13,1,0,2,0,0,0,0,40,0,0
28390,45,0,353012,0,9,2,2,1,0,0,0,0,40,0,0
28391,31,0,219509,0,9,0,1,0,0,0,0,0,40,1,1
28393,30,0,170065,1,10,0,0,0,0,0,0,0,40,0,0
28394,53,0,117932,0,9,2,2,1,0,1,0,0,40,0,0
28395,17,0,206383,0,7,1,2,2,0,0,0,0,17,0,0
28396,59,0,214865,0,9,2,0,2,0,1,0,0,50,0,0
28397,49,2,34845,0,11,2,2,1,0,0,0,0,48,0,0
28398,34,0,161153,0,6,0,2,0,0,0,0,0,35,0,0
28399,44,1,243636,0,11,0,0,0,0,0,0,0,40,0,1
28400,39,0,150480,0,15,0,1,0,0,0,0,0,55,0,1
28402,26,0,86872,0,9,0,2,0,0,0,0,0,40,0,1
28403,29,0,380560,0,5,0,2,0,0,0,0,0,40,1,0
28404,29,0,85572,1,13,1,0,2,0,1,0,0,40,0,0
28405,66,0,298834,1,10,0,2,0,0,0,0,0,40,1,0
28406,29,0,100405,0,6,0,2,2,2,1,0,0,40,0,0
28407,35,0,159179,1,10,1,2,1,0,0,0,0,40,0,0
28408,23,0,117480,0,6,1,0,2,0,0,0,0,44,0,0
28409,61,2,115882,0,2,0,0,0,0,0,0,0,20,0,0
28410,58,0,417419,0,4,2,2,2,0,0,0,0,40,0,0
28411,37,0,410034,0,9,0,0,0,0,0,0,0,56,0,0
28413,40,0,149102,0,9,0,0,0,0,0,0,0,40,0,0
28414,46,0,171550,0,9,2,2,1,0,1,0,0,38,0,0
28415,35,2,37778,0,11,0,2,0,0,0,3103,0,55,0,0
28416,52,0,469005,1,13,2,0,1,0,0,0,0,40,1,0
28417,18,0,255595,0,7,1,1,2,0,0,0,0,5,0,0
28418,31,0,50276,1,13,2,1,1,0,0,0,0,60,0,0
28419,49,1,218835,0,15,0,1,0,0,0,0,0,60,0,1
28420,63,1,214143,1,13,0,2,0,0,0,0,0,40,1,0
28421,31,0,173350,0,9,1,1,1,0,1,0,0,30,0,0
28422,45,0,189225,0,9,1,1,2,1,1,0,0,40,0,0
28424,42,1,345969,1,13,0,0,0,0,0,0,0,48,0,1
28425,63,0,45912,0,9,2,1,2,0,1,0,0,40,0,0
28426,52,0,247806,1,14,0,0,0,0,0,15024,0,50,0,1
28427,31,0,316672,0,9,1,1,2,0,1,0,0,40,1,0
28428,26,0,164018,1,13,0,2,0,0,0,4064,0,50,0,0
28429,23,0,172232,0,9,1,2,1,0,0,0,0,53,0,0
28430,65,0,193216,0,9,0,2,0,0,0,9386,0,40,0,1
28431,47,0,170850,0,9,0,2,0,0,0,4064,0,60,0,0
28432,31,0,34374,0,15,1,1,1,0,0,0,0,50,0,0
28433,47,1,337825,1,10,0,2,0,0,0,0,0,45,0,1
28434,29,0,231287,1,10,2,2,2,0,0,0,0,40,0,0
28435,30,0,112383,0,9,0,2,0,0,0,0,0,45,0,0
28436,32,2,195891,0,9,1,0,2,0,0,0,0,40,1,0
28437,30,0,172304,0,11,0,0,0,0,0,0,0,55,0,0
28439,37,1,108540,0,9,0,0,0,0,0,0,0,40,0,0
28440,69,0,130413,1,13,2,0,1,0,1,2346,0,15,0,0
28441,24,0,315303,0,9,1,2,2,1,0,0,0,25,0,0
28442,24,0,354351,1,13,1,1,1,0,0,0,0,40,0,0
28443,36,0,306361,0,9,1,1,2,1,0,0,0,40,0,0
28444,47,0,177087,0,9,2,0,1,0,1,0,2444,50,0,1
28445,35,0,45607,1,10,1,1,1,0,0,0,0,40,0,0
28446,30,0,124187,0,9,1,2,2,1,0,0,0,60,0,0
28447,25,0,290441,0,12,1,2,1,1,1,0,0,40,0,0
28448,31,0,165949,0,9,2,1,2,0,1,0,0,40,0,0
28449,32,0,116365,0,9,0,2,2,0,1,0,0,20,0,0
28450,24,0,179423,1,13,1,1,2,0,1,0,0,40,0,0
28451,55,0,105304,0,9,0,2,0,0,0,0,0,40,0,0
28452,28,0,76714,0,15,1,1,1,0,0,0,0,55,0,1
28453,60,0,178551,1,10,0,1,0,0,0,0,0,26,0,0
28454,55,1,114495,1,13,0,0,0,0,0,0,2415,50,0,1
